user_id,days_since_last_purchase,purchase_day_frequency,purchase_count,R_score,F_score,M_score,R_level,F_level,M_level,rfm_type,purchase_days,avg_days_per_purchase_day,last_purchase_time,survey_end_time,hours_since_last_purchase,total_behavior_count,distinct_purchase_item_count,purchase_rate,total_purchase_count
103134579,2.0,0.1613,28,4.0,3.0,5.0,高,高,高,重要价值用户,5,6.2,2014-12-16 22:00:00,2014-12-18 23:00:00,49.0,,,,
103141994,8.0,0.1935,13,2.0,4.0,4.0,低,高,高,重要保持用户,6,5.17,2014-12-10 19:00:00,2014-12-18 23:00:00,196.0,,,,
103149203,3.0,0.1613,18,3.0,3.0,4.0,低,高,高,重要保持用户,5,6.2,2014-12-15 06:00:00,2014-12-18 23:00:00,89.0,,,,
103174200,15.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-03 20:00:00,2014-12-18 23:00:00,363.0,,,,
103195078,11.0,0.0645,2,1.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-07 21:00:00,2014-12-18 23:00:00,266.0,,,,
103254376,5.0,0.0968,6,3.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-13 23:00:00,2014-12-18 23:00:00,120.0,,,,
103274179,0.0,0.0968,23,5.0,2.0,5.0,高,低,高,重要发展用户,3,10.33,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,,,,
103275202,3.0,0.1935,7,3.0,4.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-15 13:00:00,2014-12-18 23:00:00,82.0,,,,
103318450,3.0,0.129,8,3.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-15 13:00:00,2014-12-18 23:00:00,82.0,,,,
103325972,1.0,0.3226,13,4.0,5.0,4.0,高,高,高,重要价值用户,10,3.1,2014-12-17 13:00:00,2014-12-18 23:00:00,34.0,,,,
103331903,1.0,0.0968,9,4.0,2.0,3.0,高,低,高,重要发展用户,3,10.33,2014-12-17 21:00:00,2014-12-18 23:00:00,26.0,,,,
103332966,6.0,0.0968,5,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-12 21:00:00,2014-12-18 23:00:00,146.0,,,,
103336492,0.0,0.1935,9,5.0,4.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-18 19:00:00,2014-12-18 23:00:00,4.0,,,,
103370538,2.0,0.1935,9,4.0,4.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-16 10:00:00,2014-12-18 23:00:00,61.0,,,,
103377341,4.0,0.0968,4,3.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-14 18:00:00,2014-12-18 23:00:00,101.0,,,,
103412418,6.0,0.2581,11,2.0,4.0,4.0,低,高,高,重要保持用户,8,3.88,2014-12-12 06:00:00,2014-12-18 23:00:00,161.0,,,,
103421620,6.0,0.0968,6,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-12 11:00:00,2014-12-18 23:00:00,156.0,,,,
103439105,0.0,0.2903,43,5.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-18 12:00:00,2014-12-18 23:00:00,11.0,5968.0,32.0,0.0072,43.0
103447009,5.0,0.2903,22,3.0,5.0,5.0,低,高,高,重要保持用户,9,3.44,2014-12-13 16:00:00,2014-12-18 23:00:00,127.0,,,,
103472750,0.0,0.2258,19,5.0,4.0,4.0,高,高,高,重要价值用户,7,4.43,2014-12-18 11:00:00,2014-12-18 23:00:00,12.0,,,,
103486499,0.0,0.129,12,5.0,3.0,4.0,高,高,高,重要价值用户,4,7.75,2014-12-18 23:00:00,2014-12-18 23:00:00,0.0,,,,
103489606,3.0,0.129,8,3.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-15 21:00:00,2014-12-18 23:00:00,74.0,,,,
103498808,4.0,0.1613,30,3.0,3.0,5.0,低,高,高,重要保持用户,5,6.2,2014-12-14 22:00:00,2014-12-18 23:00:00,97.0,767.0,11.0,0.0391,30.0
103499403,2.0,0.3226,21,4.0,5.0,5.0,高,高,高,重要价值用户,10,3.1,2014-12-16 16:00:00,2014-12-18 23:00:00,55.0,,,,
103504610,0.0,0.1935,11,5.0,4.0,4.0,高,高,高,重要价值用户,6,5.17,2014-12-18 23:00:00,2014-12-18 23:00:00,0.0,,,,
103523811,6.0,0.1935,7,2.0,4.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-12 17:00:00,2014-12-18 23:00:00,150.0,,,,
103548522,0.0,0.1935,7,5.0,4.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-18 12:00:00,2014-12-18 23:00:00,11.0,,,,
103582986,1.0,0.2903,9,4.0,5.0,3.0,高,高,高,重要价值用户,9,3.44,2014-12-17 09:00:00,2014-12-18 23:00:00,38.0,,,,
103585097,6.0,0.1613,12,2.0,3.0,4.0,低,高,高,重要保持用户,5,6.2,2014-12-12 14:00:00,2014-12-18 23:00:00,153.0,,,,
103592049,23.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-25 23:00:00,2014-12-18 23:00:00,552.0,,,,
103595250,4.0,0.1935,10,3.0,4.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-14 11:00:00,2014-12-18 23:00:00,108.0,,,,
103600156,0.0,0.3226,21,5.0,5.0,5.0,高,高,高,重要价值用户,10,3.1,2014-12-18 17:00:00,2014-12-18 23:00:00,6.0,,,,
103606020,1.0,0.2903,20,4.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-17 13:00:00,2014-12-18 23:00:00,34.0,,,,
103606138,12.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-06 01:00:00,2014-12-18 23:00:00,310.0,,,,
103610059,0.0,0.3871,23,5.0,5.0,5.0,高,高,高,重要价值用户,12,2.58,2014-12-18 15:00:00,2014-12-18 23:00:00,8.0,,,,
103633934,1.0,0.2903,24,4.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-17 09:00:00,2014-12-18 23:00:00,38.0,,,,
103636959,12.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-06 22:00:00,2014-12-18 23:00:00,289.0,,,,
103653287,15.0,0.0323,3,1.0,1.0,2.0,低,低,低,低价值用户,1,31.0,2014-12-03 22:00:00,2014-12-18 23:00:00,361.0,,,,
103664180,5.0,0.129,4,3.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-13 20:00:00,2014-12-18 23:00:00,123.0,,,,
103673316,6.0,0.2581,12,2.0,4.0,4.0,低,高,高,重要保持用户,8,3.88,2014-12-12 19:00:00,2014-12-18 23:00:00,148.0,,,,
103696022,0.0,0.129,5,5.0,3.0,2.0,高,高,低,重要潜力用户,4,7.75,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,,,,
103704577,4.0,0.129,20,3.0,3.0,5.0,低,高,高,重要保持用户,4,7.75,2014-12-14 13:00:00,2014-12-18 23:00:00,106.0,,,,
103728744,3.0,0.1935,11,3.0,4.0,4.0,低,高,高,重要保持用户,6,5.17,2014-12-15 20:00:00,2014-12-18 23:00:00,75.0,,,,
103750164,5.0,0.1935,18,3.0,4.0,4.0,低,高,高,重要保持用户,6,5.17,2014-12-13 11:00:00,2014-12-18 23:00:00,132.0,,,,
103767458,0.0,0.4839,35,5.0,5.0,5.0,高,高,高,重要价值用户,15,2.07,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,6344.0,34.0,0.0055,35.0
103781365,6.0,0.2258,11,2.0,4.0,4.0,低,高,高,重要保持用户,7,4.43,2014-12-12 17:00:00,2014-12-18 23:00:00,150.0,,,,
103802946,2.0,0.1935,8,4.0,4.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-16 19:00:00,2014-12-18 23:00:00,52.0,,,,
103812524,0.0,0.2903,37,5.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-18 08:00:00,2014-12-18 23:00:00,15.0,1408.0,32.0,0.0263,37.0
103842377,3.0,0.0968,5,3.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-15 18:00:00,2014-12-18 23:00:00,77.0,,,,
103856044,25.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-23 11:00:00,2014-12-18 23:00:00,612.0,,,,
103871858,4.0,0.3871,23,3.0,5.0,5.0,低,高,高,重要保持用户,12,2.58,2014-12-14 16:00:00,2014-12-18 23:00:00,103.0,,,,
103891828,2.0,0.2581,37,4.0,4.0,5.0,高,高,高,重要价值用户,8,3.88,2014-12-16 21:00:00,2014-12-18 23:00:00,50.0,1762.0,36.0,0.021,37.0
103898055,0.0,0.2581,16,5.0,4.0,4.0,高,高,高,重要价值用户,8,3.88,2014-12-18 14:00:00,2014-12-18 23:00:00,9.0,,,,
103929468,6.0,0.0968,3,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-12 23:00:00,2014-12-18 23:00:00,144.0,,,,
103936681,3.0,0.0968,3,3.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-15 22:00:00,2014-12-18 23:00:00,73.0,,,,
103947735,6.0,0.129,15,2.0,3.0,4.0,低,高,高,重要保持用户,4,7.75,2014-12-12 23:00:00,2014-12-18 23:00:00,144.0,,,,
103962421,1.0,0.5161,59,4.0,5.0,5.0,高,高,高,重要价值用户,16,1.94,2014-12-17 10:00:00,2014-12-18 23:00:00,37.0,2959.0,49.0,0.0199,59.0
103963543,5.0,0.129,8,3.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-13 14:00:00,2014-12-18 23:00:00,129.0,,,,
103969154,6.0,0.1613,13,2.0,3.0,4.0,低,高,高,重要保持用户,5,6.2,2014-12-12 19:00:00,2014-12-18 23:00:00,148.0,,,,
103980016,0.0,0.2258,10,5.0,4.0,3.0,高,高,高,重要价值用户,7,4.43,2014-12-18 11:00:00,2014-12-18 23:00:00,12.0,,,,
104003037,2.0,0.2903,10,4.0,5.0,3.0,高,高,高,重要价值用户,9,3.44,2014-12-16 12:00:00,2014-12-18 23:00:00,59.0,,,,
104007279,1.0,0.1935,8,4.0,4.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-17 11:00:00,2014-12-18 23:00:00,36.0,,,,
104014368,2.0,0.129,8,4.0,3.0,3.0,高,高,高,重要价值用户,4,7.75,2014-12-16 20:00:00,2014-12-18 23:00:00,51.0,,,,
104016986,10.0,0.0968,5,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-08 12:00:00,2014-12-18 23:00:00,251.0,,,,
104084848,3.0,0.4839,65,3.0,5.0,5.0,低,高,高,重要保持用户,15,2.07,2014-12-15 09:00:00,2014-12-18 23:00:00,86.0,2905.0,49.0,0.0224,65.0
104091023,0.0,0.2903,15,5.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-18 18:00:00,2014-12-18 23:00:00,5.0,,,,
104117045,3.0,0.0968,6,3.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-15 20:00:00,2014-12-18 23:00:00,75.0,,,,
104135842,2.0,0.3871,28,4.0,5.0,5.0,高,高,高,重要价值用户,12,2.58,2014-12-16 21:00:00,2014-12-18 23:00:00,50.0,,,,
104139699,3.0,0.2581,23,3.0,4.0,5.0,低,高,高,重要保持用户,8,3.88,2014-12-15 12:00:00,2014-12-18 23:00:00,83.0,,,,
104143619,2.0,0.2581,13,4.0,4.0,4.0,高,高,高,重要价值用户,8,3.88,2014-12-16 18:00:00,2014-12-18 23:00:00,53.0,,,,
104164603,5.0,0.3548,24,3.0,5.0,5.0,低,高,高,重要保持用户,11,2.82,2014-12-13 14:00:00,2014-12-18 23:00:00,129.0,,,,
104174972,4.0,0.129,5,3.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-14 13:00:00,2014-12-18 23:00:00,106.0,,,,
104191148,5.0,0.129,8,3.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-13 17:00:00,2014-12-18 23:00:00,126.0,,,,
104200605,0.0,0.2258,11,5.0,4.0,4.0,高,高,高,重要价值用户,7,4.43,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,,,,
104221274,3.0,0.1935,11,3.0,4.0,4.0,低,高,高,重要保持用户,6,5.17,2014-12-15 08:00:00,2014-12-18 23:00:00,87.0,,,,
104226556,15.0,0.0645,2,1.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-03 18:00:00,2014-12-18 23:00:00,365.0,,,,
104250260,1.0,0.1613,7,4.0,3.0,3.0,高,高,高,重要价值用户,5,6.2,2014-12-17 14:00:00,2014-12-18 23:00:00,33.0,,,,
104298835,6.0,0.2258,19,2.0,4.0,4.0,低,高,高,重要保持用户,7,4.43,2014-12-12 13:00:00,2014-12-18 23:00:00,154.0,,,,
104321764,4.0,0.0645,2,3.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-14 11:00:00,2014-12-18 23:00:00,108.0,,,,
104342607,10.0,0.0645,3,1.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-08 22:00:00,2014-12-18 23:00:00,241.0,,,,
104356019,10.0,0.0645,3,1.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-08 06:00:00,2014-12-18 23:00:00,257.0,,,,
104394218,19.0,0.0968,5,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-11-29 20:00:00,2014-12-18 23:00:00,459.0,,,,
104411157,2.0,0.0968,3,4.0,2.0,2.0,高,低,低,一般价值用户,3,10.33,2014-12-16 11:00:00,2014-12-18 23:00:00,60.0,,,,
104456945,16.0,0.0645,16,1.0,2.0,4.0,低,低,高,一般发展用户,2,15.5,2014-12-02 12:00:00,2014-12-18 23:00:00,395.0,,,,
104468262,20.0,0.0645,5,1.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-11-28 16:00:00,2014-12-18 23:00:00,487.0,,,,
104479798,3.0,0.3226,15,3.0,5.0,4.0,低,高,高,重要保持用户,10,3.1,2014-12-15 02:00:00,2014-12-18 23:00:00,93.0,,,,
104533434,0.0,0.1935,10,5.0,4.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-18 07:00:00,2014-12-18 23:00:00,16.0,,,,
104541497,6.0,0.129,16,2.0,3.0,4.0,低,高,高,重要保持用户,4,7.75,2014-12-12 21:00:00,2014-12-18 23:00:00,146.0,,,,
104551817,4.0,0.1613,11,3.0,3.0,4.0,低,高,高,重要保持用户,5,6.2,2014-12-14 14:00:00,2014-12-18 23:00:00,105.0,,,,
104569658,14.0,0.3548,26,1.0,5.0,5.0,低,高,高,重要保持用户,11,2.82,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,,,,
104587852,6.0,0.2258,9,2.0,4.0,3.0,低,高,高,重要保持用户,7,4.43,2014-12-12 09:00:00,2014-12-18 23:00:00,158.0,,,,
104597620,1.0,0.3871,31,4.0,5.0,5.0,高,高,高,重要价值用户,12,2.58,2014-12-17 17:00:00,2014-12-18 23:00:00,30.0,1634.0,28.0,0.019,31.0
104611414,8.0,0.0968,6,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-10 11:00:00,2014-12-18 23:00:00,204.0,,,,
104613070,6.0,0.2581,9,2.0,4.0,3.0,低,高,高,重要保持用户,8,3.88,2014-12-12 09:00:00,2014-12-18 23:00:00,158.0,,,,
104635996,6.0,0.0645,20,2.0,2.0,5.0,低,低,高,一般发展用户,2,15.5,2014-12-12 14:00:00,2014-12-18 23:00:00,153.0,,,,
104639948,30.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-18 20:00:00,2014-12-18 23:00:00,723.0,,,,
104641941,5.0,0.2258,8,3.0,4.0,3.0,低,高,高,重要保持用户,7,4.43,2014-12-13 21:00:00,2014-12-18 23:00:00,122.0,,,,
104664128,2.0,0.0968,7,4.0,2.0,3.0,高,低,高,重要发展用户,3,10.33,2014-12-16 07:00:00,2014-12-18 23:00:00,64.0,,,,
104683710,0.0,0.2258,32,5.0,4.0,5.0,高,高,高,重要价值用户,7,4.43,2014-12-18 14:00:00,2014-12-18 23:00:00,9.0,1343.0,29.0,0.0238,32.0
104688634,10.0,0.0645,2,1.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-08 13:00:00,2014-12-18 23:00:00,250.0,,,,
104728454,18.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-30 00:00:00,2014-12-18 23:00:00,455.0,,,,
104732482,2.0,0.1935,21,4.0,4.0,5.0,高,高,高,重要价值用户,6,5.17,2014-12-16 23:00:00,2014-12-18 23:00:00,48.0,,,,
104735935,0.0,0.3548,20,5.0,5.0,5.0,高,高,高,重要价值用户,11,2.82,2014-12-18 18:00:00,2014-12-18 23:00:00,5.0,,,,
104775475,1.0,0.1935,10,4.0,4.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-17 16:00:00,2014-12-18 23:00:00,31.0,,,,
104777513,0.0,0.5484,52,5.0,5.0,5.0,高,高,高,重要价值用户,17,1.82,2014-12-18 12:00:00,2014-12-18 23:00:00,11.0,1387.0,44.0,0.0375,52.0
104790588,2.0,0.0968,6,4.0,2.0,2.0,高,低,低,一般价值用户,3,10.33,2014-12-16 21:00:00,2014-12-18 23:00:00,50.0,,,,
104792616,6.0,0.0968,8,2.0,2.0,3.0,低,低,高,一般发展用户,3,10.33,2014-12-12 20:00:00,2014-12-18 23:00:00,147.0,,,,
104794506,23.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-25 22:00:00,2014-12-18 23:00:00,553.0,,,,
104797997,14.0,0.0645,4,1.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-04 09:00:00,2014-12-18 23:00:00,350.0,,,,
104800287,6.0,0.1935,12,2.0,4.0,4.0,低,高,高,重要保持用户,6,5.17,2014-12-12 12:00:00,2014-12-18 23:00:00,155.0,,,,
104804964,6.0,0.129,8,2.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-12 15:00:00,2014-12-18 23:00:00,152.0,,,,
104811265,3.0,0.2258,11,3.0,4.0,4.0,低,高,高,重要保持用户,7,4.43,2014-12-15 20:00:00,2014-12-18 23:00:00,75.0,,,,
104815377,19.0,0.0968,3,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-11-29 21:00:00,2014-12-18 23:00:00,458.0,,,,
104816721,4.0,0.0645,19,3.0,2.0,4.0,低,低,高,一般发展用户,2,15.5,2014-12-14 14:00:00,2014-12-18 23:00:00,105.0,,,,
104842277,5.0,0.0645,5,3.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-13 15:00:00,2014-12-18 23:00:00,128.0,,,,
104849552,10.0,0.129,8,1.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-08 12:00:00,2014-12-18 23:00:00,251.0,,,,
104859881,17.0,0.0645,2,1.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-01 19:00:00,2014-12-18 23:00:00,412.0,,,,
104884471,6.0,0.1935,33,2.0,4.0,5.0,低,高,高,重要保持用户,6,5.17,2014-12-12 22:00:00,2014-12-18 23:00:00,145.0,378.0,32.0,0.0873,33.0
104937626,14.0,0.129,10,1.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-04 08:00:00,2014-12-18 23:00:00,351.0,,,,
104939761,3.0,0.0645,3,3.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-15 11:00:00,2014-12-18 23:00:00,84.0,,,,
104976623,22.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-26 13:00:00,2014-12-18 23:00:00,538.0,,,,
104994810,3.0,0.4839,35,3.0,5.0,5.0,低,高,高,重要保持用户,15,2.07,2014-12-15 20:00:00,2014-12-18 23:00:00,75.0,2802.0,34.0,0.0125,35.0
104997704,2.0,0.0323,4,4.0,1.0,2.0,高,低,低,一般价值用户,1,31.0,2014-12-16 23:00:00,2014-12-18 23:00:00,48.0,,,,
105006722,19.0,0.0645,4,1.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-11-29 22:00:00,2014-12-18 23:00:00,457.0,,,,
105019487,1.0,0.2903,20,4.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-17 23:00:00,2014-12-18 23:00:00,24.0,,,,
105026849,1.0,0.4839,66,4.0,5.0,5.0,高,高,高,重要价值用户,15,2.07,2014-12-17 21:00:00,2014-12-18 23:00:00,26.0,1134.0,39.0,0.0582,66.0
105038469,6.0,0.129,8,2.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-12 09:00:00,2014-12-18 23:00:00,158.0,,,,
105069110,0.0,0.2903,19,5.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-18 10:00:00,2014-12-18 23:00:00,13.0,,,,
105089571,3.0,0.1935,10,3.0,4.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-15 18:00:00,2014-12-18 23:00:00,77.0,,,,
105105740,2.0,0.2581,12,4.0,4.0,4.0,高,高,高,重要价值用户,8,3.88,2014-12-16 11:00:00,2014-12-18 23:00:00,60.0,,,,
105190158,6.0,0.1935,13,2.0,4.0,4.0,低,高,高,重要保持用户,6,5.17,2014-12-12 21:00:00,2014-12-18 23:00:00,146.0,,,,
105256165,1.0,0.129,9,4.0,3.0,3.0,高,高,高,重要价值用户,4,7.75,2014-12-17 16:00:00,2014-12-18 23:00:00,31.0,,,,
105271091,0.0,0.2903,17,5.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,,,,
105278727,6.0,0.2258,10,2.0,4.0,3.0,低,高,高,重要保持用户,7,4.43,2014-12-12 01:00:00,2014-12-18 23:00:00,166.0,,,,
105288851,1.0,0.3226,58,4.0,5.0,5.0,高,高,高,重要价值用户,10,3.1,2014-12-17 21:00:00,2014-12-18 23:00:00,26.0,652.0,21.0,0.089,58.0
105309216,3.0,0.1935,7,3.0,4.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-15 15:00:00,2014-12-18 23:00:00,80.0,,,,
105310641,0.0,0.2258,11,5.0,4.0,4.0,高,高,高,重要价值用户,7,4.43,2014-12-18 13:00:00,2014-12-18 23:00:00,10.0,,,,
105313845,1.0,0.4516,45,4.0,5.0,5.0,高,高,高,重要价值用户,14,2.21,2014-12-17 20:00:00,2014-12-18 23:00:00,27.0,1714.0,34.0,0.0263,45.0
105346865,0.0,0.4839,46,5.0,5.0,5.0,高,高,高,重要价值用户,15,2.07,2014-12-18 14:00:00,2014-12-18 23:00:00,9.0,2077.0,37.0,0.0221,46.0
105397406,9.0,0.129,9,1.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-09 02:00:00,2014-12-18 23:00:00,237.0,,,,
105417760,5.0,0.129,4,3.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-13 08:00:00,2014-12-18 23:00:00,135.0,,,,
105419801,0.0,0.2581,16,5.0,4.0,4.0,高,高,高,重要价值用户,8,3.88,2014-12-18 12:00:00,2014-12-18 23:00:00,11.0,,,,
105424913,19.0,0.0968,5,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-11-29 17:00:00,2014-12-18 23:00:00,462.0,,,,
105425480,6.0,0.0323,4,2.0,1.0,2.0,低,低,低,低价值用户,1,31.0,2014-12-12 13:00:00,2014-12-18 23:00:00,154.0,,,,
105454547,0.0,0.1935,21,5.0,4.0,5.0,高,高,高,重要价值用户,6,5.17,2014-12-18 08:00:00,2014-12-18 23:00:00,15.0,,,,
105460457,3.0,0.3548,12,3.0,5.0,4.0,低,高,高,重要保持用户,11,2.82,2014-12-15 11:00:00,2014-12-18 23:00:00,84.0,,,,
105485068,0.0,0.2903,16,5.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-18 22:00:00,2014-12-18 23:00:00,1.0,,,,
105548494,9.0,0.1613,7,1.0,3.0,3.0,低,高,高,重要保持用户,5,6.2,2014-12-09 17:00:00,2014-12-18 23:00:00,222.0,,,,
105556357,2.0,0.0968,4,4.0,2.0,2.0,高,低,低,一般价值用户,3,10.33,2014-12-16 14:00:00,2014-12-18 23:00:00,57.0,,,,
105591337,0.0,0.1935,8,5.0,4.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-18 12:00:00,2014-12-18 23:00:00,11.0,,,,
105591402,1.0,0.1613,7,4.0,3.0,3.0,高,高,高,重要价值用户,5,6.2,2014-12-17 21:00:00,2014-12-18 23:00:00,26.0,,,,
105601174,12.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-06 20:00:00,2014-12-18 23:00:00,291.0,,,,
105603256,4.0,0.129,6,3.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-14 14:00:00,2014-12-18 23:00:00,105.0,,,,
105616401,6.0,0.2903,51,2.0,5.0,5.0,低,高,高,重要保持用户,9,3.44,2014-12-12 22:00:00,2014-12-18 23:00:00,145.0,5679.0,43.0,0.009,51.0
105617429,2.0,0.3226,26,4.0,5.0,5.0,高,高,高,重要价值用户,10,3.1,2014-12-16 19:00:00,2014-12-18 23:00:00,52.0,,,,
105627255,4.0,0.0645,2,3.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-14 10:00:00,2014-12-18 23:00:00,109.0,,,,
105630599,2.0,0.0323,1,4.0,1.0,1.0,高,低,低,一般价值用户,1,31.0,2014-12-16 11:00:00,2014-12-18 23:00:00,60.0,,,,
105632814,6.0,0.0968,4,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-12 17:00:00,2014-12-18 23:00:00,150.0,,,,
105632849,5.0,0.129,4,3.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-13 09:00:00,2014-12-18 23:00:00,134.0,,,,
105638508,0.0,0.1613,17,5.0,3.0,4.0,高,高,高,重要价值用户,5,6.2,2014-12-18 11:00:00,2014-12-18 23:00:00,12.0,,,,
105684766,3.0,0.129,5,3.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-15 18:00:00,2014-12-18 23:00:00,77.0,,,,
105732108,9.0,0.1613,10,1.0,3.0,3.0,低,高,高,重要保持用户,5,6.2,2014-12-09 16:00:00,2014-12-18 23:00:00,223.0,,,,
105744471,1.0,0.2903,35,4.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-17 16:00:00,2014-12-18 23:00:00,31.0,4449.0,33.0,0.0079,35.0
105766349,1.0,0.129,5,4.0,3.0,2.0,高,高,低,重要潜力用户,4,7.75,2014-12-17 14:00:00,2014-12-18 23:00:00,33.0,,,,
105767363,17.0,0.0645,2,1.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-01 22:00:00,2014-12-18 23:00:00,409.0,,,,
105770829,5.0,0.2258,7,3.0,4.0,3.0,低,高,高,重要保持用户,7,4.43,2014-12-13 17:00:00,2014-12-18 23:00:00,126.0,,,,
105788199,6.0,0.1935,9,2.0,4.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-12 20:00:00,2014-12-18 23:00:00,147.0,,,,
105805037,7.0,0.0968,4,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-11 06:00:00,2014-12-18 23:00:00,185.0,,,,
105825066,9.0,0.0645,3,1.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-09 17:00:00,2014-12-18 23:00:00,222.0,,,,
105825623,16.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-02 22:00:00,2014-12-18 23:00:00,385.0,,,,
105835220,4.0,0.129,6,3.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-14 11:00:00,2014-12-18 23:00:00,108.0,,,,
