most_visited_category,user_id,category_behavior_count,total_behavior_count
7440,112479773,78,522
7440,40605509,123,491
7440,52416277,32,489
7440,111236021,47,460
7440,43380742,41,426
7440,19019975,46,413
7440,16178402,175,306
7440,37709773,39,272
7440,15289217,25,261
7440,134658,50,258
7440,68801930,63,254
7440,84208789,55,230
7440,98224094,48,181
7440,42248597,37,172
7440,13625542,25,153
7440,80894940,15,127
7440,40109600,49,101
7440,83490019,28,99
7440,55456593,34,62
7440,82595325,8,30
7450,59894542,206,1095
7467,11035036,67,586
7467,73197087,90,447
7467,85559921,24,169
7484,106573767,135,240
7491,141116365,74,550
7504,135517697,41,499
7513,126683432,24,157
7516,132323947,83,1459
7516,51311734,101,958
7516,2845412,88,632
7534,6997005,206,1501
7534,87269189,105,619
7534,139691381,25,177
7536,34475118,179,888
7549,136009227,391,3285
7549,74552997,244,2327
7549,64881151,212,2095
7549,61718224,94,1841
7549,96859287,69,1035
7549,53881441,119,384
7549,43761964,81,378
7549,35525691,15,182
7549,130862398,25,166
7549,92395241,6,101
7549,53693834,23,68
7572,42966250,105,1205
7572,24000198,78,1163
7572,104816721,103,646
7572,61114029,67,399
7572,91451574,56,377
7572,64349342,48,307
7572,58468151,53,248
7572,72181751,27,115
7572,56652874,19,100
7572,117196810,18,93
7580,96168958,66,502
7580,55764582,43,366
7580,74889564,10,51
7582,49371675,102,1171
7582,84059253,72,230
7590,4338344,62,1689
7590,51969859,54,249
7590,29819397,28,146
7590,113512295,12,78
7601,87018990,111,1110
7602,55219760,49,278
7606,74242982,166,661
7606,6847334,63,546
7606,100745953,18,82
7622,66737372,427,1751
7622,9648147,59,551
7622,132815324,91,297
7655,39324037,234,1320
7660,46086237,54,123
7668,134431676,51,674
7673,133710160,160,663
7673,137435556,46,284
7673,30550099,51,177
7677,23235438,143,1599
7677,92843559,25,181
7691,35338207,101,1065
7691,73275893,66,605
7707,86369786,24,316
7708,79787742,166,1346
7708,61209536,26,222
7711,107034437,271,2461
7711,107130996,27,241
7711,96135412,20,162
7712,47065920,71,785
7753,141016162,728,2808
7753,56797391,293,2047
7753,68709423,96,651
7766,54052732,69,254
7767,29878513,90,1403
7767,100267644,136,1362
7767,90134900,109,1285
7767,77128465,93,903
7767,117956367,186,881
7767,52448630,107,866
7767,92271824,93,523
7767,70873173,61,232
7777,91991062,86,233
7791,114955187,100,550
7791,127666689,24,304
7791,134165117,55,288
7791,28639853,16,88
7831,102943049,10,24
7849,138713271,46,283
7876,125871688,179,2337
7876,66535302,170,2137
7876,60330578,236,1863
7876,22342118,141,1592
7876,15381495,71,1296
7876,21669502,64,1117
7876,110423160,128,980
7876,1944583,94,945
7876,12731267,152,927
7876,74056865,104,912
7876,98827905,183,712
7876,118582594,53,673
7876,140332109,80,607
7876,113957268,140,556
7876,78639114,112,514
7876,93809784,67,495
7876,49007972,64,461
7876,31464363,59,374
7876,70515959,91,277
7876,80519771,70,209
7876,101034576,55,186
7876,86736998,52,165
7876,45541267,24,137
7876,59984080,15,106
7876,140734558,30,102
7876,28702825,68,96
7876,92332710,20,91
7876,42453068,31,73
7876,20390004,16,72
7876,98260769,23,70
7876,9299440,10,48
7876,7409910,5,10
7880,51926941,462,6690
7880,102033461,327,3118
7880,21507233,193,1403
7880,17757886,100,1259
7880,142204924,120,573
7889,75441631,59,539
7911,20293501,80,900
7911,127142437,109,681
7917,42112755,27,350
7928,34393089,56,1024
7951,137612644,125,734
7951,33816024,52,625
7951,90652803,60,273
7951,41200428,32,192
7951,42801008,9,49
7951,93812622,15,34
7951,130882473,5,8
7955,24580657,652,1331
7955,77119566,235,1193
7955,126270267,67,681
7955,21161768,103,585
7955,30439138,70,268
7955,132680679,10,74
7957,102930156,505,7906
7957,130576689,1038,5798
7957,135347247,869,4656
7957,117718025,220,4573
7957,43794910,666,4476
7957,129903163,425,4396
7957,40211203,487,3960
7957,128521783,244,3789
7957,43052420,219,3741
7957,11758356,272,3727
7957,21824858,316,3518
7957,87165474,329,3221
7957,81612967,428,2675
7957,22717072,141,2577
7957,37601526,212,2485
7957,135488940,258,2257
7957,126192461,199,2148
7957,99248296,133,1993
7957,50196156,198,1757
7957,96042414,602,1626
7957,14137229,402,1516
7957,56491938,153,1445
7957,112971020,445,1445
7957,68550498,126,1420
7957,32334610,268,1281
7957,43042442,111,1129
7957,21973088,88,926
7957,96571906,81,814
7957,48186482,84,761
7957,4374427,168,723
7957,89917648,67,644
7957,45487249,86,604
7957,16330947,125,550
7957,29881921,180,522
7957,119680525,70,457
7957,125220499,49,409
7957,17377868,107,359
7957,120060551,104,314
7957,97834299,74,211
7957,27169171,26,179
7971,20553214,193,1200
7971,139174569,69,714
7971,27114862,46,437
7971,118661338,26,202
7978,23118960,39,397
7985,1486585,104,721
7995,16807373,835,5110
7995,17362237,473,5091
7995,19399879,702,4266
7995,42208524,535,2828
7995,103472750,781,2771
7995,82853795,367,2676
7995,87594845,139,2583
7995,78526913,372,2447
7995,96317471,543,2381
7995,83275852,80,2115
7995,118986002,376,2063
7995,27032913,189,2048
7995,55685159,212,2027
7995,115634728,196,1972
7995,114305854,240,1905
7995,138635225,278,1887
7995,35324602,218,1612
7995,68343951,116,1557
7995,85660451,126,1523
7995,78129838,183,1411
7995,142306250,437,1341
7995,93007379,198,1287
7995,46468680,104,1285
7995,30397332,391,1197
7995,136062420,417,1184
7995,61739067,231,1107
7995,142216376,78,1060
7995,22627844,136,979
7995,122915570,49,966
7995,82299002,273,955
7995,4839533,165,949
7995,52571164,117,912
7995,47753824,466,908
7995,85061519,337,834
7995,66374251,89,803
7995,112296733,162,788
7995,20774386,60,751
7995,37167350,138,730
7995,114287271,89,643
7995,764564,68,578
7995,138675868,184,530
7995,121055099,63,391
7995,22410346,33,356
7995,112000366,96,349
7995,116878499,45,271
7995,108290167,57,256
7995,15412753,57,252
7995,62546002,57,243
7995,58207688,76,234
7995,141284597,35,210
7995,69396418,44,207
7995,121368242,64,194
7995,110710438,37,193
7995,109919014,55,159
7995,81144389,24,107
7995,74777654,75,98
7995,50157444,19,81
7995,46207221,23,78
7995,25541349,60,64
7995,35898338,20,61
7995,92062782,10,54
7995,43235372,17,53
7995,29533214,31,48
7995,74675979,15,44
7995,4120881,18,39
7995,37474821,12,19
7995,42225359,8,17
7995,82426549,5,5
7995,64379712,3,3
8004,105766349,29,312
8007,75022392,77,829
8007,124674826,20,187
8010,106416249,375,4507
8010,39497489,82,847
8021,62334433,51,242
8029,60386008,98,584
8043,79362621,23,209
8066,22881368,46,234
8075,55136020,43,650
8077,52580712,274,2552
8077,126024699,186,1849
8077,141700273,144,1292
8077,137608771,151,1130
8077,63427182,46,514
8077,114664281,25,351
8077,110258310,87,342
8077,123978537,14,118
8078,93471096,63,1048
8095,12931864,350,2146
8095,74820346,159,1505
8095,21818576,271,1368
8095,125064940,71,1287
8095,68259655,127,840
8095,12730285,88,773
8095,33217959,92,594
8095,109179391,75,573
8095,32792857,83,469
8095,36757197,36,423
8095,136290703,37,290
8095,138551234,42,273
8095,94003310,69,241
8095,17733990,26,186
8095,10746742,22,151
8095,102243707,13,105
8095,133856338,20,74
8095,116760272,12,54
8095,54056,16,38
8095,5187945,10,14
8095,82061064,7,13
8099,88916048,123,1900
8099,109911889,99,1609
8099,114773562,210,1264
8099,67128572,236,1134
8099,90180023,110,879
8099,79690063,139,854
8099,61759149,103,671
8099,65831756,101,625
8099,13228640,46,569
8099,111195634,46,541
8099,99220005,64,465
8099,121952115,72,426
8099,47009589,49,413
8099,110309128,54,403
8099,141717702,78,400
8099,95247029,102,383
8099,97874651,55,350
8099,78235318,82,329
8099,94139294,58,319
8099,123751545,51,262
8099,125520300,111,214
8099,70351826,23,166
8099,66588610,11,158
8099,114934780,20,141
8099,3207324,19,114
8099,53247630,18,105
8099,1498131,16,98
8099,126104947,25,86
8099,139544053,20,82
8099,125225379,13,47
8099,19818801,2,2
8104,114845984,308,2511
8110,70960824,73,426
8126,4102557,257,2730
8126,13843429,115,642
8126,131193444,34,376
8129,59323197,85,391
8139,85617134,55,264
8141,5236221,64,1006
8141,51233471,39,394
8148,122566052,13,76
8161,33116829,228,3258
8161,4053567,623,2872
8161,71201867,162,1902
8161,122195291,81,998
8161,63174613,65,932
8161,89618850,118,928
8161,141116266,135,696
8161,52523285,40,678
8161,17264043,69,491
8161,70424320,56,410
8161,66367361,23,217
8179,30552706,203,2545
8179,100684618,139,986
8179,30647114,20,206
8179,2077849,25,52
8179,98621566,12,32
8184,46515907,40,443
8191,11589162,78,797
8247,36481168,30,73
8254,72611369,63,256
8254,104468262,36,218
8254,8413012,32,135
8254,27914256,6,43
8254,94991675,11,33
8254,73940945,8,17
8259,107604892,100,243
8270,95350481,113,928
8270,122304524,79,768
8270,137042532,22,50
8272,45079225,142,639
8272,62857495,18,109
8280,80552424,158,1474
8291,7234861,1658,17574
8291,84465849,812,7979
8291,90924422,183,4399
8291,28638001,313,4205
8291,74534491,240,2773
8291,120622810,143,2441
8291,137182431,135,2412
8291,124299878,271,1811
8291,71941709,108,1623
8291,130139823,128,1276
8291,101361390,114,1234
8291,4231989,192,1160
8291,106025785,118,1099
8291,122129755,62,989
8291,126498373,134,956
8291,98245656,51,855
8291,118194231,39,770
8291,142227202,55,514
8291,124692051,48,313
8291,105424913,28,174
8291,115001382,29,173
8291,112917606,15,74
8291,68790834,8,52
8291,82889783,7,26
8300,85947802,14,112
8332,71671024,208,1864
8365,37271419,110,1074
8371,71164203,47,315
8371,31943268,29,267
8378,84744429,15,85
8405,102825286,190,3642
8405,123958666,24,218
8415,5616094,80,419
8415,88953531,34,251
8415,76955668,36,195
8431,16017921,45,509
8432,86299044,65,426
8432,57664277,65,257
8445,15944310,80,283
8455,28867140,12,71
8489,84308150,877,2149
8512,19769406,137,1389
8512,97693604,141,579
8517,46288368,63,1340
8537,120148968,95,1272
8537,111474212,44,222
8560,24466657,67,420
8560,82247926,93,352
8561,58207246,165,2310
8561,13069552,201,1934
8561,91617828,124,1831
8561,76910457,68,826
8561,17029867,270,795
8561,109257851,82,743
8561,82435724,88,581
8561,120371298,69,489
8561,110528286,205,455
8561,117502210,61,394
8561,128268006,97,330
8561,128814993,25,291
8561,63767620,55,281
8561,91829241,103,266
8561,113962885,33,265
8561,11142295,68,176
8561,88330035,159,170
8561,26025143,36,147
8561,81049962,38,143
8561,112542930,21,142
8561,96900675,35,135
8561,13527121,65,126
8561,24029586,27,124
8586,36918674,298,2945
8586,54970164,166,1358
8586,84469236,130,1002
8586,84445336,53,861
8587,76014275,52,741
8595,60351038,50,817
8595,110276286,44,413
8595,113611355,17,96
8605,83928316,71,698
8605,84263296,226,576
8627,86674738,118,979
8633,113418436,93,441
8649,100896290,77,840
8649,4919496,19,109
8650,80977557,103,1412
8650,55561552,52,702
8650,5307517,100,583
8650,23359188,62,244
8650,76955385,34,128
8650,61254091,20,99
8656,132540273,54,1337
8662,88967877,119,931
8662,89991765,48,889
8662,39576434,94,831
8662,34994624,47,391
8662,34064404,24,128
8662,87980818,32,118
8664,51426415,221,1534
8664,109689683,90,1455
8664,54368655,27,103
8665,16590671,294,2029
8665,109197587,39,336
8678,51852920,14,101
8681,110262333,101,935
8681,85310681,105,841
8681,34662425,94,760
8681,19010396,87,603
8681,21883663,61,272
8681,7970200,42,141
8681,74218761,32,140
8681,103653287,36,123
8685,85100350,128,849
8685,742065,50,380
8698,139590290,204,1634
8708,97132998,9,36
8709,34693663,84,706
8709,22859350,85,613
8709,27428904,92,345
8709,61485943,78,326
8709,39095072,9,19
8723,77787471,9,35
8744,50857110,141,963
8744,23483451,44,359
8744,17684274,39,193
8744,129082819,15,119
8744,64818293,26,80
8744,9480832,28,37
8765,85372457,276,2237
8767,15600560,148,1207
8771,140723279,173,1902
8771,33544881,280,1573
8771,39675115,102,846
8771,127521344,43,551
8771,4772544,40,225
8782,85296442,116,1335
8792,115304753,47,373
8792,5803579,19,73
8792,83539694,13,65
8792,121079854,4,5
8796,139030112,68,1350
8796,130283517,77,481
8809,113888835,52,257
8829,45743550,1155,6484
8830,22281803,81,243
8849,33744583,37,536
8854,93311801,112,1549
8860,40230576,29,252
8864,123995552,346,4064
8864,39201973,213,3727
8864,31331524,66,1087
8864,754205,99,1060
8864,34731828,58,560
8864,48462900,99,481
8864,131666031,37,290
8864,62941911,31,207
8864,86328155,11,48
8874,61068008,308,2523
8874,7853740,128,1823
8874,27736230,178,1761
8874,118770004,182,1463
8874,69439796,360,1329
8874,104174972,154,1191
8874,122129618,69,1086
8874,21993808,109,1040
8874,25952339,60,844
8874,54522131,104,780
8874,15064877,90,760
8874,38556307,62,496
8874,98664722,286,490
8874,114493153,43,370
8874,62806088,21,37
8877,11197151,701,6438
8877,67268928,391,6218
8877,112171699,335,4621
8877,116867259,729,4502
8877,109613455,674,4252
8877,12570225,196,4081
8877,47060411,930,3785
8877,69251001,311,3723
8877,35306096,306,3536
8877,41798966,230,3334
8877,16332862,323,3141
8877,130844739,339,3059
8877,138301582,204,2900
8877,814199,236,2621
8877,54922233,246,2547
8877,125871904,90,2439
8877,72184942,420,2328
8877,86435238,269,2092
8877,109597580,448,1893
8877,26337733,235,1745
8877,141754029,150,1644
8877,105767363,137,1607
8877,53002589,137,1464
8877,82996925,192,1430
8877,73859889,110,1417
8877,33213066,368,1304
8877,10678033,389,1269
8877,19640858,217,1181
8877,41929479,122,1169
8877,103499403,225,1130
8877,113127968,93,1111
8877,1799885,121,1075
8877,77163935,89,1074
8877,30282407,283,1052
8877,127654834,73,1021
8877,86723144,170,1017
8877,52892259,118,982
8877,9092898,103,966
8877,227293,99,961
8877,79161711,83,961
8877,90996726,109,955
8877,25742135,114,935
8877,83607024,124,904
8877,133262618,257,897
8877,24132976,36,869
8877,131449826,75,866
8877,38227021,192,841
8877,68187441,397,839
8877,86287331,118,796
8877,140863269,304,794
8877,62478205,97,763
8877,117779747,225,755
8877,125227357,66,726
8877,33700619,68,703
8877,116752723,52,693
8877,54707710,70,681
8877,87503748,157,661
8877,52316129,114,641
8877,78202306,88,623
8877,49458175,161,614
8877,60301498,99,597
8877,121986222,167,591
8877,69654504,118,590
8877,124959202,119,585
8877,133651025,113,532
8877,6640205,70,520
8877,75209170,57,494
8877,28665006,230,488
8877,58156669,139,487
8877,96079462,60,479
8877,45094965,87,472
8877,63902611,59,463
8877,37054928,57,461
8877,96771520,233,450
8877,112063876,54,448
8877,49456764,137,433
8877,123036637,95,378
8877,138315730,49,375
8877,120513537,92,347
8877,91519514,36,326
8877,134866422,90,294
8877,122021278,93,287
8877,81814142,64,278
8877,37184570,70,278
8877,53119472,42,273
8877,115520739,50,261
8877,89430548,47,256
8877,98106690,31,252
8877,90465249,53,245
8877,33896091,39,245
8877,14946743,28,224
8877,1666891,39,207
8877,28886691,32,205
8877,17318106,48,201
8877,50242093,39,196
8877,68299137,86,194
8877,86323571,47,191
8877,69240582,40,172
8877,31986029,28,154
8877,32701795,38,142
8877,26240021,23,139
8877,130368376,20,113
8877,135007277,28,101
8877,25851938,21,93
8877,908290,18,75
8877,81542356,21,69
8877,44547812,10,25
8901,6347508,60,537
8924,1275653,39,323
8930,82056066,93,1792
8951,82532353,89,405
8966,49911829,117,377
8966,48505064,25,139
8966,122127516,27,130
8986,58812216,278,4692
8986,123191883,207,1883
8986,60753044,254,1756
8986,117873394,123,1316
8986,59174013,179,833
8986,109856189,37,731
8986,137944523,31,275
8990,112133723,222,1169
8990,29554512,43,43
8996,22874532,61,899
8996,82524017,227,293
9017,122447104,186,921
9017,14670891,104,463
9017,6287853,19,44
9053,71223370,84,916
9053,98154677,110,819
9053,129265493,66,447
9061,23446150,268,3108
9081,84414222,92,1827
9086,134424507,356,2096
9086,129811530,131,1078
9086,78537035,78,992
9086,67177972,73,637
9086,53688809,84,407
9086,28832473,19,287
9086,103636959,38,267
9086,93422967,38,232
9086,37951207,5,12
9090,101884100,26,353
9100,106320112,286,3183
9100,79269988,306,1986
9100,130040744,85,401
9101,4120403,358,3723
9101,96524948,168,1046
9101,125998841,15,157
9102,81471953,239,1363
9109,128180595,118,1637
9109,44710562,576,1436
9109,48468739,621,1311
9109,107765105,37,369
9109,64643879,132,352
9109,53920496,26,149
9109,57934665,18,125
9109,86641829,17,30
9118,113370250,181,1017
9130,95687290,42,681
9130,86531384,40,261
9155,135667654,51,187
9160,88679022,26,237
9179,56690952,1028,6656
9179,107209058,750,6644
9179,126399162,476,4167
9179,136795659,401,2609
9179,25275595,369,2113
9179,34195604,180,1733
9179,49421729,276,1382
9179,61743492,85,1257
9179,128066004,193,1040
9179,63080911,90,940
9179,27115433,74,864
9179,132590261,144,820
9179,61966309,48,712
9179,87876065,37,692
9179,36560243,77,685
9179,122382368,86,616
9179,51234996,151,604
9179,75632937,39,529
9179,58444103,73,443
9179,121648342,32,429
9179,25375727,60,427
9179,2092395,97,297
9179,12645,31,268
9179,90916467,48,224
9179,59244307,21,212
9179,106108402,17,123
9191,71211432,19,239
9199,96790667,20,169
9205,115557934,242,2972
9205,54658786,305,1811
9205,25499177,102,1350
9205,2400099,108,1176
9205,113309982,51,1105
9205,18913329,61,1073
9205,85178050,142,939
9205,131053983,72,685
9205,91272450,68,649
9205,103548522,160,605
9219,111842678,104,1088
9232,122990070,131,1567
9232,36103708,38,205
9232,32510862,46,197
9232,18375692,48,171
9232,46387925,39,55
9247,9219164,244,3919
9247,38181340,489,3884
9247,56245076,440,3768
9247,99750042,567,3694
9247,49646570,345,3500
9247,112317649,351,2984
9247,30025100,214,2875
9247,23316310,232,2372
9247,56498516,227,2249
9247,67053820,276,2242
9247,129685421,114,1919
9247,42973948,124,1835
9247,27565397,324,1573
9247,57628198,199,1382
9247,80703687,283,1350
9247,140777465,164,1304
9247,127395876,78,1247
9247,141142627,95,1176
9247,62043708,142,1153
9247,8359310,117,1043
9247,105875466,260,1035
9247,131719920,111,1019
9247,112642306,83,950
9247,6079735,84,666
9247,52953942,84,589
9247,136394248,36,580
9247,25406015,96,445
9247,35604872,50,299
9247,27235324,25,181
9247,74248390,55,133
9247,30463766,27,115
9247,111091971,26,95
9247,127960676,17,26
9261,130270245,1340,19786
9261,65438079,440,4638
9261,90792846,305,3602
9261,109978933,151,2006
9261,107882320,182,1562
9261,16493838,111,560
9261,138856127,46,289
9261,115809291,42,199
9279,1760140,42,400
9280,29760352,28,760
9280,111598255,118,326
9280,113043990,12,26
9297,34933963,109,803
9297,98989087,47,269
9298,62585395,47,858
9298,73303243,115,559
9337,124506198,19,199
9337,31100870,22,94
9338,23167916,54,358
9363,115540691,186,3048
9363,2751701,436,1692
